source,target,distance
LG01027,LG01109,12.000
LG02456,LG02515,7.000
LG02359,LG02372,7.000
LG04374,LG04382,12.000
LG02214,LG02289,7.000
LG00134,LG00211,10.000
LG03377,LG03407,8.000
LG00089,LG00161,6.000
LG03205,LG03242,12.000
LG04732,LG04799,9.000
LG02997,LG03035,12.000
LG03716,LG03760,10.000
LG02215,LG02286,9.000
LG00046,LG00085,12.000
LG02093,LG02150,11.000
LG02592,LG02605,12.000
LG02966,LG03002,11.000
LG03449,LG03465,7.000
LG04658,LG04719,9.000
LG00648,LG00705,10.000
LG00019,LG04935,11.000
LG03139,LG03222,6.000
LG00035,LG00072,9.000
LG02644,LG02734,11.000
LG04030,LG04051,6.000
LG02631,LG02715,8.000
LG03041,LG03081,9.000
LG02340,LG02408,8.000
LG01432,LG01508,8.000
LG04923,LG04974,7.000
LG02838,LG02924,11.000
LG02642,LG02708,6.000
LG04602,LG04653,8.000
LG00010,LG00088,12.000
LG02684,LG02700,10.000
LG02023,LG02069,9.000
LG00659,LG00730,7.000
LG00662,LG00669,11.000
LG03891,LG03972,7.000
LG02760,LG02793,9.000
LG03648,LG03698,8.000
LG02641,LG02706,10.000
LG03630,LG03670,10.000
LG02803,LG02896,11.000
LG03400,LG03480,6.000
LG01776,LG01790,12.000
LG02417,LG02461,8.000
LG04290,LG04387,12.000
LG00049,LG04990,8.000
LG01577,LG01579,6.000
LG03410,LG03416,11.000
LG03045,LG03108,11.000
LG04019,LG04073,7.000
LG01296,LG01349,12.000
LG01861,LG01886,6.000
LG04561,LG04625,10.000
LG04205,LG04242,8.000
LG00616,LG00712,9.000
LG04339,LG04362,8.000
LG03315,LG03357,9.000
LG00019,LG00086,6.000
LG03390,LG03393,7.000
LG03588,LG03660,10.000
LG03409,LG03417,11.000
LG03347,LG03429,12.000
LG04097,LG04160,9.000
LG01120,LG01135,8.000
LG04885,LG04959,10.000
LG04417,LG04457,7.000
LG01942,LG01994,7.000
LG00903,LG00978,7.000
LG01217,LG01277,6.000
LG03473,LG03475,6.000
LG03767,LG03839,11.000
LG03768,LG03833,7.000
LG04806,LG04889,8.000
LG00928,LG01007,6.000
LG03201,LG03217,7.000
LG03371,LG03453,10.000
LG03513,LG03539,8.000
LG00064,LG04986,9.000
LG04712,LG04732,9.000
LG00842,LG00911,11.000
LG02531,LG02617,7.000
LG01963,LG02032,9.000
LG02492,LG02545,9.000
LG01460,LG01473,7.000
LG02133,LG02194,12.000
LG00791,LG00812,9.000
LG00342,LG00346,10.000
LG02985,LG03029,10.000
LG03114,LG03143,9.000
LG04443,LG04512,6.000
LG00068,LG04982,7.000
LG01487,LG01523,6.000
LG02946,LG03043,9.000
LG02259,LG02342,7.000
LG01449,LG01540,12.000
LG01790,LG01828,7.000
LG01966,LG01984,9.000
LG03415,LG03479,10.000
LG00520,LG00574,7.000
LG00890,LG00941,12.000
LG00138,LG00190,6.000
LG03007,LG03083,7.000
LG04318,LG04354,11.000
LG03960,LG03974,12.000
LG01171,LG01239,8.000
LG03495,LG03532,12.000
LG02529,LG02542,12.000
LG03794,LG03827,8.000
LG02066,LG02109,7.000
LG00490,LG00550,11.000
LG02906,LG02922,7.000
LG00800,LG00815,7.000
LG02367,LG02425,7.000
LG03111,LG03177,12.000
LG00968,LG00988,6.000
LG01910,LG01966,10.000
LG03669,LG03694,9.000
LG00406,LG00501,12.000
LG00085,LG00164,11.000
LG03005,LG03016,12.000
LG01191,LG01259,12.000
LG01566,LG01639,9.000
LG04352,LG04404,11.000
LG00726,LG00747,8.000
LG00440,LG00458,11.000
LG03913,LG03946,6.000
LG02940,LG02967,9.000
LG00769,LG00792,8.000
LG03284,LG03340,12.000
LG03910,LG03990,9.000
LG00834,LG00927,6.000
LG01030,LG01059,9.000
LG03965,LG04011,12.000
LG02658,LG02750,11.000
LG02138,LG02162,12.000
LG04208,LG04248,9.000
LG01858,LG01879,11.000
LG03628,LG03643,11.000
LG03358,LG03426,6.000
LG00729,LG00804,6.000
LG04022,LG04111,8.000
LG01615,LG01654,10.000
LG00353,LG00364,7.000
LG04089,LG04093,10.000
LG01830,LG01899,11.000
LG03132,LG03159,12.000
LG03859,LG03894,6.000
LG01992,LG02087,10.000
LG02245,LG02279,9.000
LG04746,LG04762,8.000
LG04760,LG04803,7.000
LG02876,LG02953,9.000
LG00514,LG00531,7.000
LG02079,LG02145,10.000
LG01542,LG01578,7.000
LG03700,LG03708,6.000
LG02347,LG02366,6.000
LG03463,LG03533,12.000
LG03583,LG03679,7.000
LG01088,LG01100,9.000
LG04872,LG04917,7.000
LG03488,LG03556,10.000
LG00214,LG00227,9.000
LG04207,LG04224,6.000
LG02911,LG02992,12.000
LG01714,LG01748,6.000
LG03967,LG04025,6.000
LG00343,LG00365,6.000
LG02681,LG02750,12.000
LG04675,LG04731,9.000
LG04422,LG04458,10.000
LG00717,LG00814,12.000
LG01054,LG01075,10.000
LG00388,LG00391,8.000
LG03465,LG03475,7.000
LG01213,LG01291,10.000
LG04026,LG04099,11.000
LG01188,LG01228,8.000
LG01192,LG01247,8.000
LG00702,LG00713,6.000
LG00585,LG00626,10.000
LG00926,LG00951,10.000
LG00531,LG00599,12.000
LG02565,LG02602,10.000
LG00499,LG00528,10.000
LG01988,LG02070,10.000
LG01005,LG01012,6.000
LG02387,LG02439,6.000
LG03640,LG03659,6.000
LG02534,LG02555,7.000
LG02728,LG02784,12.000
LG03783,LG03877,10.000
LG01061,LG01109,6.000
LG03877,LG03968,6.000
LG04007,LG04009,8.000
LG02936,LG03013,10.000
LG04330,LG04424,8.000
LG04174,LG04265,8.000
LG02145,LG02189,9.000
LG03618,LG03689,10.000
LG00837,LG00896,7.000
LG00862,LG00904,7.000
LG03321,LG03385,9.000
LG00754,LG00837,6.000
LG04077,LG04158,9.000
LG00485,LG00550,8.000
LG03635,LG03648,8.000
LG01824,LG01834,7.000
LG04119,LG04199,7.000
LG00869,LG00892,9.000
LG04695,LG04733,12.000
LG01646,LG01659,9.000
LG04775,LG04838,11.000
LG01779,LG01865,8.000
LG03354,LG03413,10.000
LG02346,LG02360,7.000
LG00175,LG00212,8.000
LG01513,LG01554,11.000
LG01443,LG01505,9.000
LG01545,LG01601,8.000
LG04753,LG04812,9.000
LG03088,LG03167,8.000
LG02625,LG02643,9.000
LG03080,LG03167,12.000
LG01870,LG01959,10.000
LG00009,LG04933,12.000
LG04718,LG04772,7.000
LG00794,LG00878,7.000
LG02555,LG02564,9.000
LG02286,LG02336,10.000
LG02104,LG02130,11.000
LG02190,LG02275,12.000
LG02107,LG02139,11.000
LG01686,LG01782,11.000
LG04080,LG04128,11.000
LG00002,LG00056,6.000
LG03533,LG03603,8.000
LG02261,LG02314,12.000
LG01262,LG01264,7.000
LG00985,LG01027,7.000
LG03068,LG03133,10.000
LG03707,LG03731,12.000
LG03393,LG03424,6.000
LG02451,LG02488,7.000
LG04248,LG04336,11.000
LG02157,LG02182,12.000
LG03182,LG03262,7.000
LG03371,LG03409,6.000
LG03280,LG03340,12.000
LG01333,LG01387,12.000
LG02018,LG02072,9.000
LG03073,LG03129,11.000
LG04690,LG04743,7.000
LG02680,LG02723,12.000
LG04667,LG04727,9.000
LG01847,LG01912,6.000
LG02485,LG02496,12.000
LG04384,LG04441,7.000
LG01332,LG01364,12.000
LG03986,LG04016,10.000
LG03308,LG03319,6.000
LG00458,LG00540,11.000
LG01656,LG01744,12.000
LG00081,LG00170,11.000
LG04329,LG04358,7.000
LG02309,LG02404,11.000
LG01553,LG01559,10.000
LG01596,LG01602,12.000
LG04848,LG04854,12.000
LG01470,LG01561,11.000
LG00031,LG04961,7.000
LG02037,LG02066,10.000
LG01854,LG01940,10.000
LG03399,LG03433,10.000
LG03879,LG03885,6.000
LG00254,LG00278,8.000
LG01011,LG01060,7.000
LG03541,LG03588,9.000
LG01307,LG01336,6.000
LG02669,LG02692,12.000
LG00816,LG00884,11.000
LG03054,LG03127,9.000
LG02935,LG03025,11.000
LG02488,LG02556,7.000
LG03916,LG03943,12.000
LG02888,LG02938,8.000
LG04696,LG04758,11.000
LG00179,LG00212,11.000
LG00803,LG00867,9.000
LG01120,LG01195,8.000
LG04545,LG04613,8.000
LG00782,LG00824,9.000
LG02385,LG02403,10.000
LG04739,LG04834,10.000
LG03071,LG03154,12.000
LG04830,LG04858,8.000
LG04169,LG04259,9.000
LG03283,LG03299,11.000
LG03800,LG03884,10.000
LG00934,LG00956,10.000
LG01028,LG01096,10.000
LG03011,LG03097,10.000
LG00300,LG00328,9.000
LG04334,LG04415,10.000
LG02790,LG02844,12.000
LG01530,LG01627,9.000
LG03450,LG03465,9.000
LG01959,LG02005,9.000
LG02152,LG02241,7.000
LG04048,LG04145,10.000
LG03473,LG03522,11.000
LG00789,LG00876,7.000
LG02616,LG02641,11.000
LG03672,LG03721,7.000
LG02607,LG02624,8.000
LG02572,LG02669,10.000
LG00476,LG00550,12.000
LG04427,LG04446,12.000
LG00507,LG00514,9.000
LG04189,LG04248,9.000
LG01048,LG01108,11.000
LG01922,LG01950,11.000
LG00755,LG00840,10.000
LG04219,LG04312,9.000
LG00662,LG00724,11.000
LG02819,LG02841,6.000
LG03068,LG03081,12.000
LG02492,LG02542,8.000
LG02124,LG02180,6.000
LG00548,LG00575,11.000
LG02080,LG02154,8.000
LG00682,LG00759,6.000
LG02654,LG02678,10.000
LG00920,LG00940,12.000
LG04801,LG04882,10.000
LG03246,LG03327,6.000
LG04516,LG04537,8.000
LG02578,LG02592,10.000
LG00106,LG00198,6.000
LG04235,LG04258,7.000
LG04835,LG04916,9.000
LG03440,LG03490,8.000
LG04876,LG04927,11.000
LG01791,LG01866,9.000
LG02338,LG02420,8.000
LG00574,LG00606,10.000
LG02644,LG02650,7.000
LG03373,LG03413,11.000
LG02157,LG02200,7.000
LG01848,LG01927,12.000
LG01007,LG01088,8.000
LG03776,LG03823,6.000
LG01463,LG01519,10.000
LG02064,LG02150,8.000
LG02100,LG02196,8.000
LG04094,LG04097,12.000
LG04029,LG04044,11.000
LG02821,LG02855,11.000
LG02635,LG02664,8.000
LG02517,LG02568,10.000
LG00437,LG00447,12.000
LG00860,LG00949,7.000
LG00772,LG00811,6.000
LG02889,LG02982,10.000
LG03376,LG03420,8.000
LG02938,LG02992,11.000
LG00160,LG00227,11.000
LG01998,LG02077,8.000
LG03910,LG03934,9.000
LG02549,LG02612,10.000
LG03517,LG03523,6.000
LG01304,LG01320,9.000
LG03118,LG03212,6.000
LG00168,LG00171,11.000
LG03253,LG03287,6.000
LG02470,LG02567,7.000
LG01538,LG01612,12.000
LG02865,LG02928,12.000
LG02207,LG02279,6.000
LG00661,LG00707,10.000
LG00075,LG00166,7.000
LG00419,LG00502,12.000
LG03774,LG03870,11.000
LG00868,LG00890,10.000
LG02306,LG02368,9.000
LG01275,LG01331,6.000
LG01990,LG02087,7.000
LG03711,LG03720,12.000
LG04340,LG04397,9.000
LG02958,LG03027,10.000
LG03345,LG03392,10.000
LG03497,LG03502,7.000
LG04674,LG04717,11.000
LG02807,LG02889,12.000
LG03399,LG03453,7.000
LG02471,LG02552,6.000
LG02698,LG02794,8.000
LG01138,LG01208,10.000
LG02478,LG02525,7.000
LG01532,LG01611,7.000
LG00783,LG00812,11.000
LG00187,LG00214,12.000
LG01006,LG01091,12.000
LG03879,LG03974,8.000
LG01121,LG01177,11.000
LG03450,LG03472,7.000
LG01269,LG01298,11.000
LG04325,LG04347,8.000
LG04732,LG04768,8.000
LG01288,LG01325,6.000
LG03651,LG03723,9.000
LG03265,LG03281,6.000
LG01321,LG01340,7.000
LG04876,LG04902,11.000
LG01652,LG01723,9.000
LG00532,LG00555,10.000
LG04904,LG04996,12.000
LG01897,LG01957,10.000
LG01225,LG01310,12.000
LG00626,LG00701,11.000
LG01363,LG01426,10.000
LG03557,LG03651,11.000
LG01224,LG01229,9.000
LG02045,LG02078,8.000
LG00371,LG00381,10.000
LG03793,LG03828,11.000
LG03027,LG03095,7.000
LG04717,LG04771,10.000
LG00344,LG00433,8.000
LG02784,LG02851,7.000
LG03617,LG03703,11.000
LG00743,LG00752,9.000
LG01348,LG01424,7.000
LG03127,LG03191,6.000
LG02668,LG02672,8.000
LG00019,LG04961,11.000
LG02133,LG02214,12.000
LG03281,LG03371,11.000
LG00446,LG00485,10.000
LG03049,LG03138,7.000
LG03715,LG03782,7.000
LG04135,LG04230,9.000
LG04550,LG04647,8.000
LG01159,LG01213,7.000
LG03174,LG03216,9.000
LG00824,LG00842,10.000
LG04816,LG04845,9.000
LG02308,LG02345,6.000
LG02601,LG02652,6.000
LG03141,LG03194,8.000
LG01903,LG01989,10.000
LG01025,LG01048,7.000
LG04351,LG04419,6.000
LG04153,LG04202,12.000
LG01388,LG01397,7.000
LG03969,LG04025,6.000
LG00034,LG00120,8.000
LG02890,LG02948,12.000
LG01383,LG01394,10.000
LG00523,LG00574,8.000
LG01915,LG01926,10.000
LG03207,LG03293,8.000
LG03009,LG03034,10.000
LG03582,LG03675,7.000
LG01643,LG01714,11.000
LG02184,LG02232,8.000
LG04235,LG04257,9.000
LG02026,LG02077,6.000
LG02476,LG02524,7.000
LG02669,LG02721,6.000
LG03910,LG03968,9.000
LG02613,LG02661,11.000
LG02437,LG02469,7.000
LG00833,LG00885,10.000
LG04017,LG04020,11.000
LG00277,LG00291,8.000
LG02055,LG02117,6.000
LG00825,LG00905,10.000
LG04456,LG04515,7.000
LG02062,LG02156,11.000
LG01633,LG01719,11.000
LG04920,LG04987,10.000
LG00889,LG00957,9.000
LG01176,LG01257,12.000
LG04196,LG04232,8.000
LG03731,LG03752,9.000
LG02468,LG02552,8.000
LG03903,LG03986,10.000
LG01556,LG01621,6.000
LG02377,LG02385,12.000
LG02461,LG02558,11.000
LG03363,LG03442,7.000
LG02152,LG02172,11.000
LG04696,LG04776,12.000
LG01104,LG01158,12.000
LG00330,LG00355,9.000
LG00598,LG00663,11.000
LG03871,LG03897,8.000
LG01204,LG01259,12.000
LG02630,LG02675,8.000
LG00114,LG00169,12.000
LG04078,LG04175,10.000
LG03300,LG03394,11.000
LG00816,LG00844,7.000
LG00238,LG00322,6.000
LG04010,LG04051,11.000
LG03427,LG03448,9.000
LG04132,LG04144,12.000
LG03524,LG03584,7.000
LG04393,LG04441,12.000
LG02778,LG02799,8.000
LG01988,LG02064,10.000
LG01124,LG01132,9.000
LG02852,LG02873,7.000
LG04813,LG04847,10.000
LG02422,LG02434,10.000
LG03433,LG03488,11.000
LG00730,LG00789,7.000
LG01613,LG01690,11.000
LG00313,LG00339,11.000
LG03224,LG03252,11.000
LG02733,LG02790,12.000
LG02519,LG02563,7.000
LG04287,LG04310,8.000
LG04935,LG04993,6.000
LG01490,LG01500,12.000
LG04365,LG04405,9.000
LG02595,LG02613,9.000
LG00035,LG00097,9.000
LG00408,LG00439,12.000
LG03838,LG03891,12.000
LG04406,LG04438,7.000
LG04650,LG04682,12.000
LG04423,LG04508,12.000
LG03772,LG03844,11.000
LG04285,LG04342,7.000
LG01848,LG01937,12.000
LG04498,LG04534,11.000
LG01421,LG01501,10.000
LG03815,LG03853,7.000
LG02283,LG02368,11.000
LG02993,LG03047,11.000
LG03005,LG03035,12.000
LG00607,LG00612,7.000
LG03090,LG03151,11.000
LG03256,LG03267,7.000
LG00071,LG00100,9.000
LG01188,LG01271,7.000
LG01235,LG01278,6.000
LG03044,LG03119,11.000
LG04486,LG04525,6.000
LG00488,LG00567,9.000
LG03714,LG03772,11.000
LG02643,LG02670,10.000
LG00083,LG00126,6.000
LG01926,LG01954,7.000
LG03286,LG03331,10.000
LG04783,LG04818,7.000
LG00273,LG00282,12.000
LG03313,LG03357,11.000
LG04664,LG04685,10.000
LG04717,LG04794,8.000
LG02166,LG02172,9.000
LG00067,LG00088,12.000
LG02328,LG02361,7.000
LG00073,LG00101,6.000
LG03997,LG04022,6.000
LG03478,LG03542,11.000
LG02390,LG02403,12.000
LG01332,LG01375,10.000
LG03909,LG03915,6.000
LG02994,LG03047,12.000
LG02174,LG02246,11.000
LG00046,LG00092,8.000
LG04374,LG04442,8.000
LG02771,LG02810,7.000
LG02438,LG02500,8.000
LG03156,LG03176,10.000
LG02824,LG02858,8.000
LG03973,LG03975,7.000
LG03418,LG03461,9.000
LG03018,LG03054,12.000
LG00267,LG00302,10.000
LG00551,LG00597,8.000
LG02093,LG02143,12.000
LG03993,LG04051,11.000
LG00943,LG01023,8.000
LG02488,LG02504,6.000
LG04369,LG04441,12.000
LG02720,LG02754,12.000
LG02323,LG02371,11.000
LG01748,LG01770,8.000
LG02087,LG02132,6.000
LG00422,LG00490,10.000
LG00982,LG01019,11.000
LG02402,LG02447,8.000
LG01035,LG01075,10.000
LG01851,LG01940,7.000
LG01163,LG01166,7.000
LG02678,LG02744,8.000
LG02375,LG02388,10.000
LG01751,LG01848,9.000
LG04062,LG04155,6.000
LG02916,LG03003,12.000
LG01179,LG01205,6.000
LG00925,LG01001,11.000
LG02138,LG02224,6.000
LG04658,LG04755,12.000
LG01966,LG02032,11.000
LG00279,LG00294,8.000
LG03999,LG04072,11.000
LG02356,LG02430,7.000
LG02436,LG02462,8.000
LG02449,LG02512,6.000
LG01649,LG01697,10.000
LG00447,LG00465,7.000
LG02817,LG02906,11.000
LG01872,LG01908,11.000
LG03155,LG03193,9.000
LG04759,LG04834,9.000
LG04485,LG04498,11.000
LG00403,LG00490,6.000
LG00026,LG00041,10.000
LG03495,LG03504,11.000
LG02797,LG02891,10.000
LG01851,LG01932,12.000
LG04846,LG04864,6.000
LG04279,LG04335,7.000
LG00295,LG00355,7.000
LG00031,LG00038,9.000
LG00971,LG01036,9.000
LG00077,LG04997,10.000
LG02707,LG02763,9.000
LG01195,LG01271,6.000
LG02319,LG02366,11.000
LG02407,LG02452,6.000
LG01424,LG01452,11.000
LG02955,LG02963,10.000
LG02567,LG02661,8.000
LG03775,LG03817,12.000
LG02361,LG02443,11.000
LG03054,LG03095,12.000
LG04290,LG04302,6.000
LG02995,LG03040,7.000
LG02386,LG02469,7.000
LG02591,LG02630,7.000
LG04844,LG04917,6.000
LG03955,LG04034,8.000
LG00735,LG00806,9.000
LG04573,LG04641,11.000
LG02041,LG02114,8.000
LG00102,LG00173,8.000
LG04079,LG04088,9.000
LG04882,LG04969,9.000
LG03909,LG03933,7.000
LG00472,LG00482,11.000
LG00177,LG00260,11.000
LG04036,LG04119,12.000
LG03084,LG03133,11.000
LG03645,LG03673,9.000
LG01275,LG01305,8.000
LG04342,LG04397,7.000
LG02640,LG02735,8.000
LG02376,LG02395,6.000
LG04678,LG04692,9.000
LG03309,LG03388,7.000
LG01386,LG01433,9.000
LG02870,LG02960,8.000
LG04170,LG04209,10.000
LG00416,LG00423,11.000
LG02946,LG03014,9.000
LG03956,LG04024,7.000
LG02201,LG02276,7.000
LG00613,LG00646,9.000
LG04155,LG04198,7.000
LG02626,LG02693,8.000
LG04004,LG04048,6.000
LG04149,LG04154,10.000
LG04577,LG04602,11.000
LG03678,LG03699,8.000
LG01086,LG01172,6.000
LG03593,LG03598,11.000
LG00188,LG00234,9.000
LG02460,LG02495,9.000
LG02736,LG02819,7.000
LG00164,LG00197,7.000
LG00514,LG00573,6.000
LG00930,LG01006,9.000
LG00502,LG00575,10.000
LG02710,LG02733,11.000
LG04787,LG04867,6.000
LG03524,LG03573,7.000
LG01782,LG01791,7.000
LG03966,LG04051,8.000
LG03904,LG03989,9.000
LG00582,LG00663,6.000
LG00024,LG04972,10.000
LG04941,LG04986,11.000
LG01232,LG01299,9.000
LG03285,LG03356,12.000
LG04824,LG04919,9.000
LG04541,LG04590,11.000
LG01573,LG01619,7.000
LG00365,LG00395,6.000
LG02956,LG03012,12.000
LG02793,LG02796,7.000
LG03817,LG03829,9.000
LG03060,LG03082,9.000
LG04668,LG04721,8.000
LG02279,LG02332,9.000
LG04090,LG04113,10.000
LG01049,LG01064,8.000
LG04498,LG04531,6.000
LG03631,LG03650,9.000
LG02448,LG02542,8.000
LG03354,LG03417,12.000
LG04179,LG04221,12.000
LG02208,LG02234,8.000
LG02399,LG02467,9.000
LG04444,LG04453,8.000
LG02934,LG03010,8.000
LG04312,LG04337,12.000
LG03812,LG03905,11.000
LG02018,LG02055,12.000
LG01264,LG01346,7.000
LG02537,LG02633,9.000
LG01012,LG01054,6.000
LG04214,LG04289,11.000
LG00664,LG00707,7.000
LG01141,LG01181,7.000
LG04093,LG04163,9.000
LG00213,LG00308,8.000
LG02930,LG02945,6.000
LG03514,LG03537,11.000
LG02766,LG02797,7.000
LG04493,LG04513,9.000
LG03986,LG04074,8.000
LG00133,LG00176,12.000
LG03266,LG03356,6.000
LG01190,LG01195,8.000
LG03396,LG03483,6.000
LG01594,LG01639,7.000
LG00140,LG00146,12.000
LG01328,LG01364,10.000
LG01992,LG01997,6.000
LG02588,LG02611,8.000
LG00941,LG00997,8.000
LG01882,LG01915,11.000
LG01275,LG01330,9.000
LG03926,LG04004,12.000
LG03138,LG03199,10.000
LG01921,LG01963,11.000
LG04530,LG04590,7.000
LG00981,LG00987,8.000
LG03781,LG03797,7.000
LG02308,LG02331,10.000
LG00809,LG00878,8.000
LG03143,LG03193,9.000
LG03729,LG03809,8.000
LG01694,LG01789,9.000
LG04219,LG04277,9.000
LG00163,LG00230,6.000
LG04471,LG04482,10.000
LG02791,LG02839,12.000
LG02174,LG02252,6.000
LG02473,LG02491,7.000
LG01855,LG01943,7.000
LG04159,LG04232,9.000
LG02540,LG02630,11.000
LG03874,LG03912,7.000
LG02258,LG02266,10.000
LG03986,LG04019,12.000
LG00847,LG00900,9.000
LG01158,LG01246,11.000
LG03000,LG03026,6.000
LG03604,LG03660,7.000
LG00074,LG04979,11.000
LG01570,LG01630,8.000
LG00051,LG00099,12.000
LG04720,LG04801,9.000
LG01030,LG01108,12.000
LG00182,LG00201,6.000
LG02320,LG02333,10.000
LG00594,LG00661,10.000
LG00234,LG00275,9.000
LG00561,LG00618,10.000
LG03082,LG03086,12.000
LG02652,LG02710,6.000
LG03145,LG03155,11.000
LG03325,LG03383,12.000
LG00335,LG00375,9.000
LG00277,LG00314,11.000
LG03493,LG03564,8.000
LG04131,LG04154,12.000
LG02735,LG02812,8.000
LG00383,LG00441,6.000
LG03512,LG03546,7.000
LG00187,LG00243,10.000
LG03510,LG03590,10.000
LG03760,LG03793,12.000
LG00961,LG01009,10.000
LG00313,LG00323,12.000
LG03494,LG03542,7.000
LG04318,LG04391,10.000
LG04488,LG04547,11.000
LG01458,LG01508,8.000
LG00794,LG00833,7.000
LG00258,LG00274,7.000
LG04885,LG04896,12.000
LG01427,LG01507,12.000
LG01124,LG01151,7.000
LG04591,LG04633,7.000
LG02796,LG02863,11.000
LG00550,LG00607,6.000
LG04023,LG04041,12.000
LG02884,LG02968,9.000
LG01599,LG01661,8.000
LG04869,LG04928,12.000
LG01388,LG01409,10.000
LG02643,LG02709,8.000
LG00077,LG00174,11.000
LG02627,LG02692,7.000
LG01042,LG01122,7.000
LG01733,LG01791,9.000
LG00703,LG00797,6.000
LG02107,LG02148,10.000
LG04338,LG04349,7.000
LG04523,LG04618,11.000
LG00675,LG00753,7.000
LG00126,LG00151,9.000
LG03021,LG03090,11.000
LG00678,LG00707,9.000
LG04044,LG04062,6.000
LG01718,LG01811,8.000
LG01842,LG01852,10.000
LG02751,LG02761,11.000
LG04554,LG04635,6.000
LG02819,LG02877,10.000
LG04643,LG04687,7.000
LG00023,LG00079,10.000
LG00046,LG00123,9.000
LG03984,LG04039,12.000
LG02926,LG02973,10.000
LG02245,LG02295,6.000
LG00538,LG00605,7.000
LG04448,LG04452,11.000
LG02099,LG02165,11.000
LG03207,LG03225,10.000
LG03345,LG03425,12.000
LG02061,LG02087,12.000
LG01930,LG01933,9.000
LG00313,LG00352,10.000
LG04846,LG04852,10.000
LG00917,LG00940,6.000
LG03899,LG03914,12.000
LG02575,LG02669,6.000
LG04744,LG04808,10.000
LG04698,LG04780,11.000
LG04472,LG04509,10.000
LG00704,LG00716,11.000
LG00029,LG04958,10.000
LG00049,LG00102,7.000
LG04497,LG04513,10.000
LG04216,LG04268,11.000
LG01473,LG01546,9.000
LG00525,LG00527,10.000
LG01232,LG01322,7.000
LG01726,LG01764,9.000
LG03782,LG03827,8.000
LG02901,LG02947,11.000
LG00725,LG00753,7.000
LG01856,LG01882,9.000
LG02766,LG02776,12.000
LG03905,LG03963,11.000
LG04537,LG04633,10.000
LG03420,LG03504,8.000
LG04132,LG04193,8.000
LG01651,LG01665,6.000
LG01039,LG01080,11.000
LG04819,LG04826,8.000
LG00753,LG00809,7.000
LG02344,LG02422,10.000
LG02771,LG02789,7.000
LG03804,LG03847,12.000
LG03532,LG03595,9.000
LG04033,LG04115,11.000
LG02586,LG02600,7.000
LG00047,LG00109,8.000
LG01654,LG01660,11.000
LG00466,LG00522,6.000
LG02589,LG02610,9.000
LG04172,LG04268,9.000
LG04315,LG04348,12.000
LG04350,LG04417,7.000
LG01069,LG01107,8.000
LG03186,LG03214,11.000
LG02303,LG02332,10.000
LG00552,LG00648,6.000
LG03947,LG03949,12.000
LG03463,LG03532,6.000
LG04046,LG04136,10.000
LG01042,LG01064,9.000
LG03439,LG03478,10.000
LG03729,LG03755,7.000
LG01965,LG02040,7.000
LG04635,LG04702,7.000
LG02946,LG02950,12.000
LG01686,LG01695,11.000
LG01258,LG01261,9.000
LG00809,LG00829,9.000
LG03389,LG03397,9.000
LG04229,LG04303,11.000
LG04477,LG04495,6.000
LG03167,LG03207,7.000
LG02482,LG02484,7.000
LG02409,LG02438,10.000
LG01489,LG01516,12.000
LG04316,LG04358,9.000
LG04667,LG04718,7.000
LG03568,LG03607,11.000
LG00702,LG00780,8.000
LG00242,LG00301,10.000
LG00714,LG00808,6.000
LG04318,LG04348,10.000
LG03648,LG03740,7.000
LG03440,LG03495,11.000
LG02197,LG02201,10.000
LG04292,LG04319,7.000
LG01292,LG01365,12.000
LG00381,LG00385,12.000
LG02348,LG02399,12.000
LG01825,LG01868,7.000
LG01678,LG01703,9.000
LG00090,LG00096,8.000
LG01017,LG01042,7.000
LG04006,LG04067,12.000
LG04761,LG04847,10.000
LG01886,LG01936,9.000
LG02721,LG02773,9.000
LG04750,LG04802,6.000
LG01544,LG01591,11.000
LG01592,LG01610,11.000
LG03023,LG03099,11.000
LG00836,LG00838,11.000
LG00877,LG00946,6.000
LG01747,LG01812,10.000
LG04713,LG04722,9.000
LG02060,LG02128,9.000
LG03523,LG03618,7.000
LG02627,LG02630,8.000
LG01536,LG01632,10.000
LG02946,LG02952,12.000
LG04360,LG04449,10.000
LG02120,LG02195,6.000
LG03456,LG03521,10.000
LG04671,LG04726,8.000
LG04815,LG04908,6.000
LG03742,LG03808,12.000
LG03669,LG03691,9.000
LG02128,LG02202,9.000
LG03901,LG03985,10.000
LG03363,LG03426,10.000
LG03872,LG03956,9.000
LG02314,LG02331,12.000
LG02461,LG02465,6.000
LG01413,LG01448,8.000
LG00514,LG00540,7.000
LG01442,LG01485,8.000
LG01481,LG01564,10.000
LG03637,LG03698,8.000
LG01007,LG01023,9.000
LG04465,LG04497,12.000
LG01576,LG01642,7.000
LG04681,LG04744,8.000
LG00143,LG00156,12.000
LG01929,LG01939,12.000
LG02016,LG02027,9.000
LG00066,LG00118,12.000
LG03191,LG03206,10.000
LG00329,LG00391,8.000
LG03894,LG03935,10.000
LG03340,LG03419,9.000
LG03415,LG03432,10.000
LG03382,LG03426,10.000
LG03304,LG03372,12.000
LG01461,LG01543,11.000
LG02999,LG03007,10.000
LG02900,LG02903,6.000
LG01627,LG01707,11.000
LG02699,LG02720,8.000
LG02600,LG02651,6.000
LG04179,LG04231,10.000
LG01293,LG01318,10.000
LG02612,LG02686,8.000
LG01036,LG01101,6.000
LG02073,LG02150,11.000
