source,target,distance
SG04305,SG04393,9.000
SG01428,SG01511,11.000
SG03991,SG04062,12.000
SG06938,SG07005,12.000
SG01569,SG01599,6.000
SG06036,SG06079,9.000
SG01745,SG01773,11.000
SG06295,SG06366,8.000
SG04191,SG04216,10.000
SG09769,SG09865,9.000
SG08480,SG08559,12.000
SG04319,SG04365,6.000
SG02573,SG02601,8.000
SG08386,SG08419,10.000
SG02020,SG02093,10.000
SG07482,SG07572,9.000
SG00780,SG00807,10.000
SG05860,SG05957,12.000
SG05151,SG05218,8.000
SG04783,SG04791,6.000
SG00239,SG00324,9.000
SG02591,SG02593,10.000
SG09466,SG09531,8.000
SG09562,SG09566,7.000
SG02275,SG02349,6.000
SG05457,SG05519,12.000
SG09210,SG09300,10.000
SG07453,SG07490,11.000
SG07058,SG07110,9.000
SG09363,SG09436,6.000
SG01198,SG01279,7.000
SG02200,SG02250,10.000
SG03990,SG04009,6.000
SG04660,SG04747,12.000
SG07100,SG07189,9.000
SG05661,SG05739,6.000
SG06497,SG06558,12.000
SG08785,SG08873,11.000
SG07211,SG07293,6.000
SG02278,SG02286,7.000
SG04350,SG04413,12.000
SG05448,SG05470,6.000
SG02849,SG02943,7.000
SG08045,SG08049,10.000
SG06275,SG06307,11.000
SG05562,SG05643,9.000
SG04345,SG04423,7.000
SG00916,SG00993,11.000
SG02811,SG02843,12.000
SG07247,SG07256,8.000
SG05999,SG06090,8.000
SG08333,SG08357,9.000
SG04897,SG04920,8.000
SG07872,SG07927,10.000
SG00154,SG00175,10.000
SG07337,SG07353,12.000
SG03073,SG03091,11.000
SG09857,SG09900,9.000
SG06472,SG06488,12.000
SG05239,SG05305,9.000
SG04610,SG04636,7.000
SG04455,SG04521,10.000
SG05011,SG05103,10.000
SG01319,SG01365,11.000
SG08427,SG08486,9.000
SG00231,SG00312,6.000
SG04189,SG04204,11.000
SG02512,SG02583,12.000
SG00136,SG00141,12.000
SG05454,SG05497,6.000
SG07245,SG07340,10.000
SG08568,SG08650,6.000
SG02053,SG02132,9.000
SG06128,SG06150,9.000
SG03267,SG03280,6.000
SG04627,SG04660,10.000
SG05527,SG05601,6.000
SG03876,SG03940,6.000
SG01406,SG01413,12.000
SG01715,SG01762,8.000
SG05431,SG05508,9.000
SG00391,SG00441,9.000
SG09347,SG09396,11.000
SG08090,SG08152,9.000
SG09143,SG09214,6.000
SG07687,SG07733,9.000
SG09649,SG09702,11.000
SG06938,SG06965,6.000
SG04889,SG04966,11.000
SG05849,SG05941,7.000
SG00038,SG00082,9.000
SG08371,SG08378,8.000
SG06761,SG06791,11.000
SG02524,SG02600,12.000
SG06246,SG06271,9.000
SG06204,SG06278,7.000
SG06273,SG06310,7.000
SG00845,SG00871,8.000
SG08496,SG08554,9.000
SG02467,SG02525,12.000
SG02800,SG02859,10.000
SG05036,SG05105,10.000
SG05223,SG05266,7.000
SG05144,SG05177,7.000
SG07731,SG07744,12.000
SG05387,SG05457,11.000
SG00122,SG00188,9.000
SG07081,SG07123,9.000
SG09685,SG09742,8.000
SG06846,SG06908,6.000
SG01122,SG01191,12.000
SG06549,SG06624,11.000
SG00642,SG00714,11.000
SG07925,SG08010,7.000
SG02382,SG02419,12.000
SG02431,SG02522,10.000
SG05320,SG05399,8.000
SG09147,SG09171,10.000
SG02888,SG02901,10.000
SG09488,SG09499,6.000
SG08651,SG08734,6.000
SG02756,SG02783,11.000
SG07764,SG07772,10.000
SG01688,SG01775,11.000
SG08695,SG08765,12.000
SG07908,SG07936,11.000
SG00879,SG00910,12.000
SG04057,SG04136,8.000
SG04839,SG04874,6.000
SG08049,SG08124,8.000
SG09845,SG09924,12.000
SG06028,SG06040,7.000
SG03620,SG03669,8.000
SG09722,SG09736,6.000
SG07004,SG07065,6.000
SG01748,SG01775,11.000
SG07019,SG07040,11.000
SG04498,SG04587,7.000
SG02494,SG02518,6.000
SG05321,SG05350,9.000
SG00575,SG00620,10.000
SG08267,SG08292,8.000
SG07986,SG08024,10.000
SG01448,SG01504,10.000
SG01150,SG01245,7.000
SG04600,SG04689,6.000
SG02195,SG02253,12.000
SG04438,SG04457,9.000
SG06697,SG06702,12.000
SG01397,SG01431,12.000
SG01746,SG01768,6.000
SG01057,SG01116,8.000
SG02881,SG02956,10.000
SG02554,SG02605,7.000
SG03498,SG03581,11.000
SG05182,SG05204,8.000
SG03879,SG03912,7.000
SG08853,SG08896,8.000
SG06917,SG06952,8.000
SG04735,SG04783,9.000
SG07221,SG07303,7.000
SG04796,SG04870,12.000
SG07590,SG07668,7.000
SG03852,SG03873,9.000
SG05005,SG05023,6.000
SG00611,SG00679,11.000
SG05478,SG05491,6.000
SG05775,SG05808,7.000
SG06330,SG06400,9.000
SG01141,SG01178,8.000
SG03996,SG04027,6.000
SG04420,SG04474,12.000
SG08302,SG08384,12.000
SG05838,SG05847,9.000
SG08520,SG08560,7.000
SG05096,SG05120,8.000
SG05438,SG05521,11.000
SG06570,SG06589,11.000
SG05406,SG05464,10.000
SG07346,SG07412,8.000
SG09826,SG09851,10.000
SG02487,SG02565,9.000
SG05128,SG05149,9.000
SG05368,SG05433,8.000
SG06885,SG06977,12.000
SG03626,SG03644,11.000
SG05617,SG05664,9.000
SG04005,SG04083,10.000
SG04059,SG04128,8.000
SG07512,SG07574,10.000
SG04397,SG04421,10.000
SG00752,SG00766,10.000
SG02295,SG02365,6.000
SG05444,SG05488,6.000
SG00616,SG00704,11.000
SG06754,SG06851,8.000
SG02648,SG02682,12.000
SG07705,SG07800,7.000
SG00564,SG00627,6.000
SG02278,SG02294,12.000
SG02862,SG02893,11.000
SG09402,SG09495,9.000
SG02772,SG02803,8.000
SG04606,SG04664,8.000
SG01255,SG01348,6.000
SG01162,SG01237,7.000
SG01276,SG01343,7.000
SG08836,SG08893,7.000
SG07773,SG07795,8.000
SG01400,SG01410,6.000
SG08164,SG08180,8.000
SG04547,SG04632,8.000
SG04539,SG04590,9.000
SG09375,SG09397,6.000
SG08970,SG09030,9.000
SG03802,SG03819,6.000
SG00750,SG00828,10.000
SG00761,SG00764,12.000
SG07030,SG07085,6.000
SG08463,SG08473,9.000
SG09263,SG09284,6.000
SG09943,SG09972,9.000
SG05388,SG05434,11.000
SG07277,SG07328,11.000
SG04716,SG04750,7.000
SG05759,SG05847,12.000
SG07340,SG07427,11.000
SG05704,SG05782,10.000
SG05523,SG05618,12.000
SG09915,SG09926,10.000
SG09216,SG09219,10.000
SG03965,SG03996,12.000
SG04590,SG04657,11.000
SG09772,SG09857,6.000
SG01495,SG01545,12.000
SG01264,SG01309,6.000
SG06101,SG06177,11.000
SG09753,SG09759,8.000
SG06840,SG06919,12.000
SG06665,SG06747,9.000
SG08203,SG08248,6.000
SG08056,SG08139,11.000
SG09590,SG09634,11.000
SG03951,SG03974,9.000
SG07923,SG07999,10.000
SG06239,SG06252,7.000
SG05395,SG05482,11.000
SG05344,SG05420,9.000
SG05153,SG05171,10.000
SG05177,SG05234,7.000
SG04018,SG04044,12.000
SG07801,SG07892,11.000
SG06110,SG06201,6.000
SG03991,SG04010,8.000
SG02136,SG02222,11.000
SG04924,SG04981,8.000
SG02913,SG02915,8.000
SG05710,SG05798,12.000
SG01829,SG01844,6.000
SG05883,SG05915,6.000
SG05056,SG05136,11.000
SG05415,SG05442,7.000
SG01201,SG01235,7.000
SG00274,SG00327,8.000
SG09150,SG09214,11.000
SG07371,SG07381,12.000
SG04933,SG05023,7.000
SG07791,SG07797,12.000
SG01027,SG01099,11.000
SG07828,SG07923,9.000
SG05237,SG05311,6.000
SG02557,SG02603,9.000
SG06915,SG06966,6.000
SG04586,SG04608,12.000
SG06180,SG06208,6.000
SG04457,SG04554,11.000
SG02901,SG02925,9.000
SG06934,SG06987,12.000
SG06842,SG06904,7.000
SG02316,SG02349,8.000
SG04405,SG04413,11.000
SG02030,SG02118,10.000
SG01289,SG01307,12.000
SG06263,SG06340,6.000
SG09884,SG09900,8.000
SG06338,SG06356,12.000
SG05811,SG05900,8.000
SG09139,SG09222,11.000
SG05484,SG05532,6.000
SG03205,SG03251,9.000
SG06412,SG06486,11.000
SG09266,SG09353,6.000
SG09851,SG09891,6.000
SG00176,SG00225,6.000
SG02008,SG02080,11.000
SG09453,SG09509,7.000
SG00839,SG00854,9.000
SG02138,SG02151,11.000
SG01312,SG01357,10.000
SG09555,SG09585,7.000
SG08308,SG08376,6.000
SG08886,SG08892,9.000
SG03863,SG03910,7.000
SG02444,SG02506,12.000
SG09756,SG09849,9.000
SG08208,SG08235,9.000
SG08178,SG08222,6.000
SG05733,SG05803,12.000
SG07984,SG08077,7.000
SG08086,SG08166,9.000
SG02491,SG02500,10.000
SG04096,SG04187,9.000
SG02523,SG02571,6.000
SG04091,SG04169,7.000
SG06052,SG06092,11.000
SG09521,SG09561,8.000
SG09043,SG09104,9.000
SG00590,SG00674,9.000
SG01441,SG01515,8.000
SG09360,SG09366,6.000
SG03455,SG03539,7.000
SG06836,SG06887,8.000
SG00892,SG00950,6.000
SG04488,SG04533,7.000
SG00004,SG09930,12.000
SG01546,SG01643,8.000
SG02063,SG02155,9.000
SG02449,SG02501,9.000
SG04551,SG04604,11.000
SG02065,SG02122,9.000
SG01254,SG01278,6.000
SG02907,SG02984,8.000
SG08828,SG08916,8.000
SG06694,SG06746,7.000
SG04509,SG04571,8.000
SG05257,SG05343,9.000
SG09768,SG09855,10.000
SG01296,SG01302,12.000
SG09601,SG09626,8.000
SG00738,SG00791,7.000
SG05753,SG05835,6.000
SG03755,SG03761,10.000
SG04349,SG04439,9.000
SG03896,SG03905,9.000
SG09921,SG09972,11.000
SG02394,SG02437,10.000
SG09237,SG09259,11.000
SG00728,SG00747,12.000
SG05270,SG05281,8.000
SG06943,SG06974,11.000
SG04821,SG04824,8.000
SG03369,SG03430,7.000
SG08218,SG08268,12.000
SG03144,SG03180,12.000
SG06864,SG06938,7.000
SG03647,SG03654,6.000
SG09825,SG09857,11.000
SG04600,SG04617,12.000
SG04700,SG04736,7.000
SG00364,SG00380,7.000
SG06403,SG06438,10.000
SG07949,SG07980,11.000
SG00767,SG00780,6.000
SG07640,SG07696,12.000
SG03721,SG03759,7.000
SG00013,SG09961,10.000
SG01797,SG01825,10.000
SG04167,SG04232,12.000
SG01543,SG01625,12.000
SG07656,SG07687,11.000
SG04623,SG04639,12.000
SG05709,SG05797,6.000
SG07698,SG07736,11.000
SG05034,SG05079,6.000
SG02076,SG02152,11.000
SG05708,SG05735,11.000
SG03420,SG03480,12.000
SG02505,SG02587,12.000
SG06933,SG06992,8.000
SG01318,SG01350,9.000
SG04153,SG04193,7.000
SG07622,SG07645,8.000
SG04400,SG04471,9.000
SG04731,SG04781,9.000
SG02568,SG02630,7.000
SG08203,SG08274,6.000
SG06081,SG06141,10.000
SG02124,SG02221,9.000
SG02980,SG02995,9.000
SG01448,SG01503,9.000
SG00909,SG00942,6.000
SG05081,SG05101,7.000
SG08918,SG08961,7.000
SG05123,SG05128,12.000
SG01019,SG01087,11.000
SG01829,SG01873,9.000
SG08032,SG08059,9.000
SG09427,SG09510,11.000
SG03008,SG03101,10.000
SG08129,SG08219,9.000
SG01081,SG01099,6.000
SG00628,SG00648,11.000
SG07574,SG07659,11.000
SG00169,SG00216,10.000
SG04212,SG04277,11.000
SG00048,SG00090,6.000
SG02990,SG03012,9.000
SG04308,SG04311,7.000
SG06245,SG06294,10.000
SG04520,SG04614,12.000
SG00383,SG00406,9.000
SG01008,SG01081,12.000
SG05190,SG05235,7.000
SG06882,SG06975,6.000
SG01288,SG01327,8.000
SG02789,SG02805,12.000
SG00708,SG00734,10.000
SG07617,SG07684,10.000
SG00450,SG00518,6.000
SG08578,SG08661,7.000
SG01741,SG01822,7.000
SG01228,SG01314,11.000
SG09336,SG09352,7.000
SG09265,SG09308,11.000
SG01025,SG01117,8.000
SG03448,SG03490,9.000
SG08330,SG08355,11.000
SG01831,SG01833,11.000
SG00708,SG00781,7.000
SG07867,SG07954,7.000
SG08075,SG08138,10.000
SG01877,SG01890,10.000
SG03080,SG03106,7.000
SG02940,SG02969,7.000
SG06916,SG06939,7.000
SG04596,SG04630,12.000
SG03950,SG03995,12.000
SG02068,SG02144,10.000
SG05251,SG05335,11.000
SG08030,SG08059,8.000
SG03066,SG03129,12.000
SG05988,SG06035,10.000
SG07793,SG07811,12.000
SG01783,SG01805,7.000
SG01013,SG01060,10.000
SG09246,SG09341,7.000
SG02669,SG02724,7.000
SG08249,SG08272,11.000
SG06521,SG06594,9.000
SG02035,SG02108,7.000
SG04953,SG04999,6.000
SG07362,SG07419,11.000
SG00111,SG00204,6.000
SG06284,SG06295,8.000
SG06363,SG06429,7.000
SG08060,SG08098,10.000
SG07318,SG07413,6.000
SG04180,SG04253,9.000
SG02281,SG02338,7.000
SG04606,SG04617,6.000
SG00081,SG00151,10.000
SG09592,SG09666,8.000
SG05928,SG05953,12.000
SG04478,SG04535,9.000
SG07415,SG07458,6.000
SG05363,SG05412,7.000
SG02036,SG02073,11.000
SG07056,SG07118,7.000
SG08927,SG08949,11.000
SG01938,SG02029,7.000
SG04873,SG04908,10.000
SG04814,SG04851,11.000
SG05303,SG05346,11.000
SG07952,SG07961,8.000
SG01239,SG01314,10.000
SG08333,SG08376,11.000
SG04695,SG04781,6.000
SG05279,SG05299,11.000
SG02204,SG02229,10.000
SG09582,SG09658,11.000
SG03058,SG03129,12.000
SG06471,SG06561,8.000
SG00003,SG00020,10.000
SG01300,SG01374,10.000
SG05711,SG05747,8.000
SG00601,SG00671,6.000
SG01765,SG01822,6.000
SG05657,SG05668,8.000
SG05202,SG05289,12.000
SG06101,SG06129,7.000
SG06486,SG06552,7.000
SG02906,SG02909,8.000
SG02805,SG02825,12.000
SG06580,SG06659,6.000
SG07368,SG07419,9.000
SG05564,SG05570,12.000
SG09641,SG09720,11.000
SG04892,SG04932,12.000
SG08706,SG08742,12.000
SG04197,SG04246,8.000
SG00291,SG00298,8.000
SG09040,SG09090,11.000
SG00921,SG00959,9.000
SG05042,SG05130,7.000
SG06044,SG06113,10.000
SG04773,SG04799,9.000
SG09192,SG09201,7.000
SG06710,SG06804,11.000
SG07305,SG07314,11.000
SG00996,SG01074,7.000
SG00998,SG01005,8.000
SG05893,SG05969,7.000
SG01637,SG01697,6.000
SG08729,SG08818,9.000
SG05026,SG05067,9.000
SG09232,SG09243,12.000
SG06988,SG07026,6.000
SG00288,SG00356,6.000
SG01921,SG01934,7.000
SG03187,SG03196,11.000
SG04488,SG04583,6.000
SG07017,SG07105,8.000
SG05208,SG05223,9.000
SG05618,SG05647,10.000
SG05912,SG05991,8.000
SG06082,SG06138,7.000
SG08991,SG09070,11.000
SG00730,SG00800,7.000
SG08128,SG08135,6.000
SG05565,SG05654,12.000
SG06008,SG06032,10.000
SG02861,SG02933,12.000
SG09406,SG09460,8.000
SG09561,SG09634,11.000
SG02140,SG02196,9.000
SG07074,SG07110,12.000
SG04910,SG04915,11.000
SG07506,SG07592,6.000
SG05973,SG06006,10.000
SG07025,SG07079,9.000
SG01219,SG01291,7.000
SG04453,SG04478,7.000
SG04498,SG04522,9.000
SG03076,SG03102,9.000
SG02238,SG02254,9.000
SG01514,SG01590,11.000
SG08555,SG08572,11.000
SG06119,SG06163,9.000
SG08184,SG08205,8.000
SG04097,SG04120,9.000
SG05083,SG05122,6.000
SG06925,SG06956,8.000
SG00772,SG00801,8.000
SG07883,SG07891,8.000
SG08593,SG08674,9.000
SG01783,SG01859,10.000
SG03652,SG03675,9.000
SG08692,SG08773,9.000
SG03741,SG03833,7.000
SG07672,SG07708,12.000
SG02558,SG02583,9.000
SG07641,SG07691,12.000
SG07456,SG07468,7.000
SG00898,SG00941,11.000
SG01634,SG01684,12.000
SG03715,SG03766,10.000
SG08423,SG08425,7.000
SG05671,SG05756,6.000
SG08465,SG08558,8.000
SG03087,SG03159,9.000
SG00026,SG00065,6.000
SG05270,SG05290,10.000
SG03809,SG03882,7.000
SG03343,SG03380,8.000
SG07294,SG07365,11.000
SG03340,SG03384,8.000
SG05236,SG05262,8.000
SG06182,SG06223,12.000
SG03299,SG03345,10.000
SG00149,SG00242,10.000
SG06413,SG06503,10.000
SG04703,SG04752,6.000
SG02993,SG03055,12.000
SG01174,SG01240,7.000
SG06231,SG06273,8.000
SG03860,SG03900,9.000
SG04945,SG04953,10.000
SG07835,SG07911,10.000
SG04516,SG04598,6.000
SG05192,SG05251,7.000
SG03940,SG03977,11.000
SG02731,SG02790,12.000
SG03518,SG03607,11.000
SG09407,SG09459,12.000
SG09929,SG09983,6.000
SG04228,SG04261,8.000
SG06923,SG06973,7.000
SG02928,SG02979,6.000
SG01270,SG01342,11.000
SG07731,SG07802,7.000
SG00584,SG00667,10.000
SG06979,SG07027,6.000
SG02759,SG02830,11.000
SG03491,SG03494,7.000
SG01704,SG01734,7.000
SG00325,SG00413,8.000
SG01393,SG01484,11.000
SG03291,SG03356,11.000
SG05680,SG05722,9.000
SG09235,SG09304,9.000
SG05356,SG05373,10.000
SG00846,SG00905,12.000
SG02342,SG02438,6.000
SG00789,SG00879,6.000
SG04176,SG04205,12.000
SG03279,SG03305,12.000
SG05782,SG05877,7.000
SG08099,SG08141,11.000
SG00547,SG00615,11.000
SG03491,SG03526,11.000
SG04516,SG04571,7.000
SG08548,SG08550,12.000
SG06752,SG06767,6.000
SG05794,SG05826,8.000
SG01182,SG01186,11.000
SG08648,SG08713,9.000
SG01192,SG01221,10.000
SG09639,SG09721,8.000
SG03498,SG03575,9.000
SG01595,SG01667,11.000
SG02955,SG02972,6.000
SG08774,SG08863,8.000
SG00702,SG00706,7.000
SG06125,SG06165,10.000
SG04925,SG04947,10.000
SG05695,SG05722,11.000
SG02184,SG02254,10.000
SG07765,SG07831,11.000
SG08376,SG08461,12.000
SG03722,SG03746,10.000
SG07537,SG07629,8.000
SG06071,SG06140,6.000
SG04529,SG04581,11.000
SG01540,SG01571,8.000
SG09745,SG09830,6.000
SG03936,SG03972,8.000
SG01048,SG01105,7.000
SG07564,SG07659,11.000
SG05716,SG05783,12.000
SG07590,SG07593,10.000
SG03928,SG04012,11.000
SG03954,SG04011,12.000
SG00903,SG00940,6.000
SG08350,SG08384,11.000
SG07757,SG07812,12.000
SG02632,SG02665,12.000
SG07194,SG07224,12.000
SG09739,SG09779,11.000
SG09813,SG09866,7.000
SG08156,SG08218,7.000
SG05836,SG05909,7.000
SG06063,SG06087,6.000
SG05970,SG06026,6.000
SG04765,SG04815,9.000
SG09565,SG09567,7.000
SG01030,SG01124,11.000
SG08881,SG08978,12.000
SG07476,SG07529,8.000
SG00703,SG00767,12.000
SG07520,SG07606,6.000
SG01399,SG01466,7.000
SG09542,SG09626,12.000
SG04405,SG04412,6.000
SG02079,SG02104,11.000
SG00716,SG00764,6.000
SG01144,SG01146,12.000
SG08800,SG08836,7.000
SG00256,SG00311,8.000
SG01181,SG01221,10.000
SG06636,SG06689,12.000
SG06234,SG06271,9.000
SG01357,SG01428,10.000
SG06275,SG06293,7.000
SG00209,SG00217,6.000
SG02332,SG02342,9.000
SG03716,SG03742,12.000
SG02690,SG02705,6.000
SG02296,SG02365,10.000
SG02106,SG02203,6.000
SG04083,SG04121,11.000
SG02015,SG02060,12.000
SG01584,SG01620,11.000
SG04818,SG04827,11.000
SG07208,SG07302,11.000
SG07966,SG08062,9.000
SG09952,SG09984,9.000
SG01825,SG01865,12.000
SG04234,SG04262,9.000
SG09640,SG09702,12.000
SG00210,SG00301,6.000
SG04120,SG04178,10.000
SG00974,SG00991,12.000
SG03777,SG03850,6.000
SG08945,SG08994,7.000
SG08787,SG08844,11.000
SG09681,SG09709,9.000
SG01468,SG01557,10.000
SG09354,SG09412,10.000
SG06094,SG06152,9.000
SG00392,SG00412,6.000
SG07304,SG07341,11.000
SG01383,SG01424,9.000
SG01439,SG01530,11.000
SG00452,SG00525,10.000
SG01427,SG01494,10.000
SG09023,SG09112,10.000
SG08865,SG08901,8.000
SG03299,SG03378,6.000
SG07444,SG07505,10.000
SG07119,SG07198,6.000
SG05373,SG05468,10.000
SG00118,SG00157,6.000
SG01681,SG01696,10.000
SG02509,SG02578,10.000
SG07734,SG07816,12.000
SG00441,SG00518,10.000
SG01748,SG01760,8.000
SG06863,SG06957,7.000
SG06041,SG06129,9.000
SG00304,SG00315,8.000
SG04873,SG04891,12.000
SG01054,SG01060,12.000
SG00700,SG00782,8.000
SG09044,SG09095,11.000
SG08981,SG09044,6.000
SG03404,SG03441,10.000
SG02093,SG02182,12.000
SG08328,SG08415,8.000
SG01994,SG02058,8.000
SG06649,SG06651,10.000
SG04618,SG04620,6.000
SG09519,SG09595,6.000
SG07300,SG07377,9.000
SG00972,SG01053,10.000
SG09343,SG09378,12.000
SG07960,SG08046,12.000
SG05883,SG05971,10.000
SG02944,SG03018,11.000
SG01972,SG02036,6.000
SG05281,SG05327,7.000
SG08067,SG08155,8.000
SG02715,SG02739,7.000
SG05359,SG05425,10.000
SG03311,SG03345,8.000
SG00347,SG00411,6.000
SG04299,SG04333,6.000
SG08279,SG08318,6.000
SG05700,SG05741,10.000
SG05281,SG05317,6.000
SG06306,SG06385,8.000
SG04676,SG04704,9.000
SG05842,SG05923,11.000
SG04904,SG04915,6.000
SG02946,SG02951,6.000
SG00115,SG00168,12.000
SG02178,SG02212,9.000
SG00637,SG00652,12.000
SG07673,SG07768,9.000
SG04639,SG04643,8.000
SG04504,SG04539,11.000
SG05159,SG05206,6.000
SG04285,SG04306,7.000
SG03771,SG03809,9.000
SG04211,SG04278,12.000
SG02854,SG02931,7.000
SG01865,SG01931,6.000
SG08798,SG08876,8.000
SG00300,SG00370,8.000
SG04527,SG04554,10.000
SG07374,SG07380,6.000
SG00764,SG00779,11.000
SG07979,SG08064,10.000
SG09334,SG09346,10.000
SG06160,SG06190,11.000
SG07205,SG07207,7.000
SG01104,SG01200,6.000
SG06554,SG06595,6.000
SG07459,SG07507,9.000
SG01682,SG01766,12.000
SG07372,SG07467,11.000
SG04103,SG04140,12.000
SG09478,SG09526,12.000
SG02717,SG02752,8.000
SG04606,SG04659,10.000
SG03443,SG03505,7.000
SG00355,SG00395,10.000
SG02529,SG02551,7.000
SG09788,SG09797,11.000
SG05648,SG05694,10.000
SG01722,SG01725,9.000
SG01485,SG01499,7.000
SG04304,SG04318,12.000
SG09358,SG09440,8.000
SG08099,SG08144,6.000
SG06233,SG06307,6.000
SG02760,SG02766,7.000
SG04828,SG04834,6.000
SG00711,SG00715,6.000
SG01980,SG02057,7.000
SG05202,SG05247,12.000
SG00811,SG00845,6.000
SG06825,SG06903,6.000
SG01897,SG01960,7.000
SG05087,SG05170,6.000
SG03472,SG03557,8.000
SG08196,SG08242,9.000
SG09106,SG09124,10.000
SG07855,SG07891,7.000
SG09066,SG09158,12.000
SG04718,SG04768,9.000
SG09227,SG09268,7.000
SG07434,SG07470,7.000
SG04597,SG04608,6.000
SG01876,SG01950,6.000
SG03949,SG03980,11.000
SG00535,SG00605,12.000
SG03167,SG03258,11.000
SG03086,SG03174,7.000
SG08594,SG08602,7.000
SG01066,SG01134,6.000
SG03249,SG03285,11.000
SG00529,SG00571,10.000
SG09149,SG09181,11.000
SG09526,SG09603,12.000
SG03588,SG03667,11.000
SG00557,SG00565,7.000
SG06721,SG06766,8.000
SG04703,SG04717,10.000
SG07962,SG08028,6.000
SG02279,SG02365,6.000
SG09898,SG09969,6.000
SG07540,SG07555,12.000
SG06511,SG06590,8.000
SG00409,SG00443,6.000
SG07982,SG08076,7.000
SG09498,SG09555,12.000
SG02855,SG02868,10.000
SG05980,SG05999,11.000
SG00554,SG00562,11.000
SG00262,SG00282,6.000
SG08730,SG08762,8.000
SG01013,SG01100,8.000
SG01346,SG01401,10.000
SG02144,SG02206,8.000
SG00343,SG00390,9.000
SG05729,SG05822,12.000
SG06895,SG06977,6.000
SG01014,SG01040,11.000
SG03179,SG03186,6.000
SG09412,SG09451,7.000
SG02930,SG02938,11.000
SG06107,SG06120,12.000
SG04475,SG04518,8.000
SG08501,SG08525,10.000
SG03985,SG04051,11.000
SG03554,SG03571,11.000
SG05078,SG05085,11.000
SG08017,SG08087,10.000
SG04182,SG04268,6.000
SG00976,SG01010,9.000
SG04904,SG04986,6.000
SG04912,SG04967,10.000
SG09673,SG09765,6.000
SG02988,SG03035,7.000
SG08721,SG08768,11.000
SG04434,SG04500,9.000
SG05694,SG05775,7.000
SG00023,SG09950,6.000
SG01473,SG01534,8.000
SG03105,SG03196,7.000
SG03712,SG03768,12.000
SG04818,SG04844,10.000
SG04866,SG04890,8.000
SG04409,SG04501,11.000
SG06629,SG06679,6.000
SG05437,SG05458,10.000
SG09430,SG09486,9.000
SG05764,SG05767,8.000
SG02506,SG02529,12.000
SG02107,SG02141,12.000
SG08774,SG08819,8.000
SG07907,SG07989,9.000
SG09787,SG09867,8.000
SG02788,SG02876,10.000
SG05269,SG05363,7.000
SG00247,SG00271,8.000
SG09483,SG09562,12.000
SG00770,SG00796,6.000
SG08853,SG08919,7.000
SG08309,SG08346,12.000
SG02284,SG02369,6.000
SG02155,SG02227,9.000
SG03197,SG03287,8.000
SG01850,SG01859,11.000
SG01085,SG01107,7.000
SG02999,SG03063,9.000
SG05940,SG06032,10.000
SG04737,SG04759,8.000
SG08464,SG08491,11.000
SG02218,SG02284,12.000
SG00194,SG00228,10.000
SG08398,SG08447,11.000
SG08799,SG08830,12.000
SG03200,SG03267,9.000
SG07501,SG07582,9.000
SG08818,SG08839,8.000
SG09527,SG09556,10.000
SG03853,SG03906,7.000
SG08736,SG08792,10.000
SG04390,SG04413,6.000
SG05657,SG05725,9.000
SG06656,SG06694,7.000
SG06674,SG06731,7.000
SG03574,SG03586,12.000
SG02272,SG02358,7.000
SG00478,SG00557,6.000
SG07406,SG07445,10.000
SG06788,SG06814,7.000
SG06341,SG06353,12.000
SG06341,SG06350,9.000
SG03796,SG03886,6.000
SG09849,SG09943,11.000
SG07094,SG07110,8.000
SG04289,SG04326,12.000
SG08366,SG08378,10.000
SG06569,SG06645,6.000
SG04809,SG04847,7.000
SG08074,SG08138,12.000
SG06690,SG06763,9.000
SG03471,SG03490,8.000
SG00340,SG00377,11.000
SG06891,SG06911,10.000
SG04903,SG04921,9.000
SG02086,SG02148,6.000
SG00258,SG00271,6.000
SG05864,SG05867,9.000
SG06815,SG06843,8.000
SG04913,SG04993,6.000
SG09515,SG09576,7.000
SG03434,SG03514,10.000
SG08810,SG08816,11.000
SG09292,SG09344,10.000
SG04934,SG05029,10.000
SG03350,SG03385,8.000
SG08855,SG08945,8.000
SG09000,SG09014,10.000
SG03855,SG03896,11.000
SG08648,SG08724,6.000
SG04704,SG04758,6.000
SG06211,SG06285,6.000
SG05378,SG05381,12.000
SG01370,SG01386,11.000
SG00853,SG00891,6.000
SG02933,SG02949,12.000
SG03536,SG03604,12.000
SG01763,SG01857,10.000
SG01217,SG01247,8.000
SG01433,SG01522,9.000
SG06437,SG06522,10.000
SG05193,SG05239,11.000
SG07665,SG07682,8.000
SG04163,SG04213,6.000
SG06200,SG06266,11.000
SG01917,SG01949,12.000
SG09907,SG09977,7.000
SG08034,SG08085,11.000
SG01397,SG01482,7.000
SG05818,SG05855,7.000
SG04674,SG04681,9.000
SG00372,SG00426,8.000
SG06225,SG06239,11.000
SG00677,SG00742,6.000
SG04685,SG04719,9.000
SG06418,SG06476,12.000
SG03123,SG03137,12.000
SG05101,SG05131,9.000
SG00350,SG00397,6.000
SG00696,SG00793,10.000
SG08061,SG08139,7.000
SG09676,SG09736,7.000
SG09689,SG09702,7.000
SG07109,SG07135,8.000
SG00207,SG00264,11.000
SG02456,SG02527,7.000
SG04433,SG04441,7.000
SG05089,SG05102,12.000
SG00199,SG00250,8.000
SG01376,SG01434,12.000
SG02776,SG02866,11.000
